user_id,segment,platform_pref,baseline_motivation,outcome_label
U01447,low,web,0.040125341103313415,0
U01448,mid,web,0.8816897688492712,0
U01449,low,mobile,-0.015936234449384218,1
U01450,high,mobile,1.0571737815599898,1
U01451,high,mobile,1.2827694771624476,0
U01452,mid,web,0.4268603638236469,1
U01453,high,mobile,1.2902174567407643,1
U01454,low,mobile,0.5193923624688528,0
U01455,high,web,1.4192284732710678,0
U01456,mid,mobile,0.6020493368033796,1
U01457,low,web,0.622917272348872,1
U01458,high,mobile,1.2652597886863122,0
U01459,mid,mobile,0.6741048137591613,1
U01460,high,web,1.1894775813889222,0
U01461,mid,web,0.41046273287216484,1
U01462,high,mobile,1.2200285824920152,0
U01463,high,web,1.013354889862133,1
U01464,high,web,1.2944019136756146,1
U01465,low,web,0.5592237924572532,1
U01466,mid,mobile,0.8043087731962972,1
U01467,mid,web,0.6303179689639046,1
U01468,mid,mobile,0.550025548182888,0
U01469,high,web,1.1837785686901277,0
U01470,mid,mobile,0.6716919152733536,0
U01471,low,mobile,0.20178245080206902,1
U01472,mid,web,0.3704194249619982,0
U01473,high,mobile,0.9945538806624681,0
U01474,low,web,0.00934726239077073,1
U01475,mid,mobile,0.6704924994377428,0
U01476,high,web,1.0807256664726443,1
U01477,low,web,0.21207742643909477,1
U01478,mid,mobile,0.747228852452211,0
U01479,mid,mobile,0.37273942742149385,1
U01480,high,mobile,0.7594614717729271,1
U01481,mid,mobile,0.505511957585515,1
U01482,high,mobile,1.2625079827965158,0
U01483,low,web,0.2805685367945006,1
U01484,mid,web,0.7222003919650519,0
U01485,low,web,0.14559730368096896,1
U01486,mid,web,0.41536697519436133,1
U01487,low,mobile,0.11649582547956153,0
U01488,mid,mobile,0.3466807460538315,1
U01489,high,web,1.0628786015283476,0
U01490,high,mobile,1.454008586785385,1
U01491,mid,web,0.588904796748733,0
U01492,high,web,1.1729692785935169,1
U01493,mid,web,0.5670311236840471,0
U01494,high,web,1.2622818694901352,1
U01495,low,mobile,0.3890853242247557,0
U01496,mid,mobile,0.46086417609666325,1
U01497,high,mobile,1.2341303883500103,0
U01498,mid,mobile,0.30117753285624427,1
U01499,mid,web,0.7057654986769225,0
U01500,low,web,0.5769871233367204,0
U01501,high,web,1.363614018654897,1
U01502,mid,web,0.666628506415022,0
U01503,low,web,-0.15506582302960517,0
U01504,mid,web,0.6848496274910377,1
U01505,high,mobile,1.2013469068203244,1
U01506,mid,mobile,0.3311527205966537,1
U01507,high,mobile,1.6938392073385635,1
U01508,high,web,1.0848482951123568,0
U01509,high,mobile,1.1893250311142978,1
U01510,high,mobile,1.3972348095781424,1
U01511,mid,mobile,0.5370126718485709,0
U01512,mid,mobile,0.6595866353936829,0
U01513,low,web,0.3217065821998009,0
U01514,high,mobile,1.251539144255311,1
U01515,low,mobile,0.19732634777610253,1
U01516,low,web,0.2077636231499128,0
U01517,mid,mobile,0.47179681680248725,1
U01518,mid,mobile,0.685527243775949,0
U01519,high,mobile,1.0193034925552318,1
U01520,high,web,1.264693010190122,0
U01521,mid,mobile,0.16952683542914299,1
U01522,mid,mobile,0.30238865121362934,1
U01523,low,web,0.29923592250705383,1
U01524,low,mobile,0.28738763473153656,1
U01525,mid,web,0.721105041044862,0
U01526,mid,web,0.8544477723544196,1
U01527,mid,web,0.7909255587304612,0
U01528,low,mobile,0.02777352978683545,0
U01529,high,mobile,1.3570686315062912,0
U01530,mid,web,0.5724235622115528,1
U01531,mid,web,0.36253537818754505,0
U01532,mid,mobile,0.45916801248509675,1
U01533,mid,mobile,0.6580266654177511,1
U01534,high,web,1.1984547437788635,1
U01535,mid,web,0.6601429083635456,0
U01536,low,mobile,0.3644586920322267,1
U01537,mid,web,0.40664129576679303,0
U01538,low,web,-0.573500654423122,0
U01539,low,mobile,-0.10476866600001125,1
U01540,mid,web,0.46230957647915705,0
U01541,low,web,0.5058967944932216,1
U01542,mid,web,0.7582997864169649,1
U01543,mid,mobile,0.538657396444655,1
U01544,high,web,1.263695613359316,0
U01545,mid,mobile,0.623620693001292,0
U01546,high,web,1.3284305904598526,1
U01547,low,mobile,0.2114820870846134,0
U01548,low,mobile,0.1778432822804153,0
U01549,mid,mobile,0.6725185999393197,0
U01550,mid,web,0.5045758195963836,1
U01551,low,web,0.3002945930704324,0
U01552,mid,web,0.5409566585758677,1
U01553,low,mobile,0.47540046815779824,1
U01554,mid,web,0.5640159771790434,0
U01555,mid,web,0.6480143025284161,1
U01556,high,web,1.272711693012252,1
U01557,high,mobile,1.1280676642665386,1
U01558,mid,web,0.9780917986548904,0
U01559,mid,web,0.5891849647924183,0
U01560,mid,web,0.6379280998044776,0
U01561,mid,web,0.3719630545702643,1
U01562,low,web,0.5977467199721597,0
U01563,mid,web,0.48983661653324123,1
U01564,mid,web,0.39945239757028256,1
U01565,mid,mobile,0.37880301013215595,1
U01566,high,mobile,1.369225049181121,1
U01567,high,mobile,1.0920423393974077,1
U01568,high,web,0.993332500802194,0
U01569,mid,mobile,0.4207109687751456,0
U01570,high,web,0.9601196348351929,0
U01571,mid,mobile,0.5056280704557161,1
U01572,mid,mobile,0.47729148814216993,1
U01573,low,web,0.08942381858185032,1
U01574,low,web,-0.09127403172435422,1
U01575,mid,mobile,0.41107441336167994,0
U01576,high,mobile,1.1103874531715503,1
U01577,mid,web,0.4264818125473452,1
U01578,high,web,1.01101323287598,1
U01579,high,web,1.3133941319167446,1
U01580,mid,mobile,0.7771371307305465,0
U01581,mid,mobile,0.9705729949877145,0
U01582,mid,mobile,0.5795335805133347,0
U01583,mid,web,0.6303033943495957,0
U01584,mid,mobile,0.6764115148925,1
U01585,high,web,0.9809212621567925,1
U01586,low,mobile,-0.05580729586153371,0
U01587,high,web,1.0582081957908316,0
U01588,low,mobile,0.051248905586395214,0
U01589,mid,web,0.6586153306533833,1
U01590,mid,mobile,0.5757943168440048,1
U01591,low,web,0.07652704337040862,1
U01592,high,web,1.358569423703536,0
U01593,mid,mobile,0.6536717976037045,0
U01594,mid,mobile,0.6844373322874879,0
U01595,mid,web,0.710345653808756,0
U01596,low,mobile,0.3773560472980142,1
U01597,mid,mobile,0.927285042468333,1
U01598,mid,mobile,0.6574761419287101,1
U01599,high,web,1.0187052101053236,0
U01600,low,web,0.16177564120760515,1
U01601,mid,web,0.388469040775427,1
U01602,high,mobile,1.1687872998356195,1
U01603,low,web,-0.4601760652494863,1
U01604,low,web,-0.09528562307069469,0
U01605,low,web,0.08806134537786485,0
U01606,high,web,1.1790426692704379,0
U01607,low,web,0.16311232864809821,0
U01608,mid,web,0.38986722015337016,1
U01609,high,web,1.2500646586380926,0
U01610,mid,web,0.9569896245760277,1
U01611,mid,web,0.7708769321356743,0
U01612,high,mobile,1.235834354920175,0
U01613,mid,web,0.9212722301261437,0
U01614,mid,web,0.40216084567386423,1
U01615,low,web,0.500218780919273,0
U01616,mid,mobile,0.9677226069895032,1
U01617,mid,web,0.5525952253920466,1
U01618,mid,web,0.3388035254424785,1
U01619,mid,mobile,0.5303231297875357,1
U01620,mid,web,0.6626331214664699,1
U01621,low,mobile,-0.22975754591712808,1
U01622,low,web,0.24481745297470275,1
U01623,high,web,1.346610718600876,0
U01624,mid,mobile,0.42385641585771167,1
U01625,low,mobile,0.21279402996440505,1
U01626,low,web,0.10631570777459763,1
U01627,mid,mobile,0.7947992675518972,1
U01628,mid,web,0.995395073622636,1
U01629,mid,web,0.5868393357855631,1
U01630,mid,mobile,0.5965132206101982,1
U01631,mid,web,0.12850250820253675,0
U01632,mid,mobile,0.7161245238893971,1
U01633,low,web,-0.06807896658010362,1
U01634,low,web,0.2895199967350228,1
U01635,mid,mobile,0.5508899669598628,0
U01636,mid,web,0.3368672889451134,1
U01637,high,mobile,1.0376799897615785,1
U01638,high,mobile,0.797057103813317,0
U01639,mid,mobile,0.6807176140562206,0
U01640,high,web,0.8927830081910552,1
U01641,high,web,1.3736353559453336,1
U01642,mid,web,0.45248862718641114,1
U01643,mid,web,0.55976204730105,1
U01644,low,mobile,0.04133079601943479,0
U01645,mid,web,0.4712505149467499,0
U01646,low,mobile,-0.29898928990155427,0
U01647,mid,web,0.7016750650035896,1
U01648,mid,mobile,0.42011195208618246,1
U01649,low,web,0.123923844399064,1
U01650,low,mobile,-0.2379489815158274,0
U01651,mid,web,0.5111381095608633,0
U01652,mid,web,0.7045990656494656,1
U01653,high,mobile,1.2544002213766376,1
U01654,high,web,1.2882717385059899,1
U01655,low,mobile,0.4981821140048921,0
U01656,mid,web,0.7118740134614716,1
U01657,high,mobile,1.0332808233860207,1
U01658,mid,web,0.7229288096163644,0
U01659,mid,web,0.510864088789358,0
U01660,low,mobile,0.10644254842374783,0
U01661,mid,mobile,0.8481193092386144,1
U01662,mid,mobile,0.4974010501606513,1
U01663,high,mobile,1.3000929049970236,1
U01664,mid,mobile,0.8393633418192249,0
U01665,low,web,0.08716428541375765,1
U01666,low,web,0.01563089921834593,0
U01667,mid,web,0.3369890781924841,1
U01668,low,web,0.39899604459544225,0
U01669,high,mobile,1.4113219698083213,1
U01670,mid,mobile,0.9462857502064687,1
U01671,low,web,-0.0670675013263245,1
U01672,mid,mobile,0.7399346550705725,0
U01673,high,web,1.095675932528368,0
U01674,high,mobile,1.1677541137638396,0
U01675,mid,web,0.6708957909990914,0
U01676,mid,web,0.8259940788215113,1
U01677,mid,web,0.2356083540863839,1
U01678,high,web,1.216016524924617,1
U01679,mid,mobile,0.4191821667701839,1
U01680,mid,web,0.6509108251025448,0
U01681,low,web,0.1314590138052082,0
U01682,mid,mobile,0.5334873637043279,0
U01683,mid,mobile,0.31729828035036295,1
U01684,mid,mobile,0.5107269689943129,1
U01685,mid,mobile,0.712332361560547,1
U01686,low,mobile,0.24664558433337044,1
U01687,high,mobile,1.580108051086822,1
U01688,mid,web,0.6779919888395495,0
U01689,mid,mobile,0.7654505302281004,0
U01690,mid,mobile,0.48722506468950827,1
U01691,high,mobile,1.4154957085439366,1
U01692,low,web,0.11243516636114963,0
U01693,mid,web,0.540102821841677,0
U01694,mid,mobile,0.6469292375409519,1
U01695,mid,web,0.6849368906411508,0
U01696,low,web,0.29523289452729706,0
U01697,high,web,1.534886336479059,1
U01698,high,web,1.0132119094707472,0
U01699,low,mobile,0.32085304352264754,0
U01700,mid,mobile,0.5198742160459977,1
U01701,low,mobile,-0.5560416943753542,0
U01702,low,web,0.3061856866369919,1
U01703,high,web,1.3641198589995311,1
U01704,high,web,1.402779366820551,1
U01705,mid,web,0.4457674475800109,1
U01706,low,mobile,0.10138278465731765,0
U01707,mid,mobile,0.2383524889991965,0
U01708,mid,mobile,0.7807600258802868,1
U01709,mid,mobile,0.8039014120402648,1
U01710,high,web,1.4190308162625194,1
U01711,high,web,1.1964302723415217,0
U01712,mid,mobile,0.6145736475656981,1
U01713,high,mobile,1.3603591819800895,1
U01714,low,web,0.026179881819987136,1
U01715,low,mobile,0.32272745373236456,1
U01716,mid,web,0.5043670150967691,1
U01717,low,mobile,0.030665447801582896,0
U01718,mid,mobile,0.6830837660586979,1
U01719,mid,web,0.4628936774293897,1
U01720,mid,web,0.6199420752648181,0
U01721,high,mobile,1.460946339964304,1
U01722,high,web,0.9127521163374291,0
U01723,low,mobile,0.21995058001289444,1
U01724,mid,web,0.701849596882617,1
U01725,mid,web,1.062366225128566,0
U01726,mid,web,0.4244487868942846,0
U01727,mid,web,0.5728944364412702,0
U01728,high,web,1.3780054315486367,1
U01729,low,mobile,0.2521974428823142,0
U01730,mid,mobile,0.602115041105815,0
U01731,high,web,1.3170972464492163,1
U01732,mid,web,0.45844042736625656,0
U01733,mid,web,0.3154742702500501,0
U01734,mid,web,0.49790842659430423,1
U01735,high,mobile,1.4746349835777295,0
U01736,high,web,1.01268043647795,0
U01737,low,mobile,-0.2417784710085583,0
U01738,mid,web,0.6826959088111443,0
U01739,mid,mobile,0.6937739205083769,1
U01740,low,web,-0.021175507987885575,0
U01741,mid,mobile,0.622538240083108,1
U01742,mid,mobile,0.6004298160855371,0
U01743,low,mobile,0.07916684325084644,1
U01744,low,mobile,0.2653695986613703,0
U01745,high,mobile,1.2989862609046596,1
U01746,mid,mobile,0.5893518402721845,1
U01747,high,web,1.2353575275526305,1
U01748,mid,web,0.22212048242521587,1
U01749,mid,web,1.0463572290984784,1
U01750,mid,mobile,0.5136081248692167,0
U01751,low,web,0.05281282453390628,1
U01752,high,mobile,0.8518407137307452,1
U01753,mid,web,0.5840307271788521,0
U01754,mid,mobile,0.6770607173205373,1
U01755,high,web,1.3233015484935606,1
U01756,mid,web,0.6220361155562716,0
U01757,mid,web,0.7022797992348744,0
U01758,low,web,0.45315197515905803,0
U01759,high,mobile,0.9656483296233443,1
U01760,high,web,1.2504691662682894,1
U01761,mid,mobile,0.36236026217593253,1
U01762,mid,mobile,0.30606691158593896,1
U01763,high,web,0.9328165381217132,1
U01764,low,mobile,-0.03735675494384963,1
U01765,low,web,-0.07849877430866975,0
U01766,high,mobile,1.3768375477425574,1
U01767,mid,web,0.20454425492652736,1
U01768,mid,mobile,0.802156276801147,1
U01769,low,mobile,0.03117269690948636,1
U01770,mid,mobile,0.7735752200130225,1
U01771,mid,web,1.0089646496953293,0
U01772,low,mobile,-0.12064523333751906,1
U01773,high,mobile,1.16287781303859,1
U01774,low,web,0.2971527798163052,1
U01775,low,web,0.13513524872951008,0
U01776,low,web,0.36363342413552047,1
U01777,mid,mobile,0.5805881748251718,1
U01778,mid,web,0.8956658200880458,1
U01779,high,mobile,1.297432363565134,1
U01780,high,web,1.2478317369154477,0
U01781,high,web,1.2994272480772187,1
U01782,low,mobile,0.07375582882883341,1
U01783,low,web,0.28516067746076856,1
U01784,mid,web,0.8216695155760078,1
U01785,mid,web,0.46776865427727166,1
U01786,high,web,1.1058252240568478,0
U01787,mid,mobile,0.2948286034534656,1
U01788,high,web,1.381652281853465,1
U01789,mid,mobile,0.41102207647954797,1
U01790,high,mobile,1.5541595443455125,0
U01791,high,mobile,1.2677877044924135,1
U01792,mid,web,0.8923681718787199,1
U01793,low,web,0.2548913015313856,0
U01794,mid,mobile,0.43809650857388005,0
U01795,low,mobile,0.47803588953048004,1
U01796,mid,mobile,0.5377601511536813,1
U01797,mid,web,0.4035089482664817,0
U01798,high,mobile,1.1645450677032,1
U01799,high,mobile,1.351807428997007,0
U01800,mid,mobile,0.6506795834442402,1
U01801,low,web,-0.06372391032749303,1
U01802,mid,web,0.9255707937388128,0
U01803,mid,web,0.7053114500987148,1
U01804,mid,web,0.6797959269478467,1
U01805,high,web,1.4204933028736115,0
U01806,high,web,1.3784746749022905,1
U01807,high,mobile,1.2376148068598074,1
U01808,high,web,0.7963511828400661,1
U01809,mid,web,0.36271040436148855,0
U01810,high,mobile,1.1940337838110904,1
U01811,high,web,1.3982872186635027,1
U01812,low,web,0.09879290693084751,0
U01813,mid,web,0.5884860475189192,0
U01814,low,mobile,-0.025407139092975733,0
U01815,mid,mobile,0.5352155052142897,1
U01816,mid,web,0.4899968843254889,1
U01817,low,web,0.5454740564662316,0
U01818,mid,web,0.5868738636226827,1
U01819,high,web,1.3794722918040048,0
U01820,mid,mobile,0.8776296566390196,0
U01821,high,web,1.3984953227166106,1
U01822,mid,web,0.466282428510502,1
U01823,mid,web,0.829198061662512,1
U01824,low,web,-0.13265088867237806,1
U01825,high,mobile,0.9154798702433965,0
U01826,high,web,1.0342891693132794,1
U01827,mid,mobile,0.6874896869723066,0
U01828,high,mobile,1.4351370806462032,1
U01829,mid,mobile,0.5375809359907416,1
U01830,mid,mobile,0.600991339401814,1
U01831,mid,mobile,0.2829490754784469,1
U01832,high,mobile,1.301099208841655,0
U01833,mid,mobile,0.4929941091383251,1
U01834,mid,mobile,0.2713506060289066,0
U01835,mid,web,0.5482547227225125,1
U01836,high,web,0.9600982344884486,1
U01837,mid,mobile,0.7431076103407999,1
U01838,mid,mobile,0.6197830957526221,1
U01839,low,web,-0.2768702999446936,0
U01840,high,mobile,1.4037622486413486,0
U01841,mid,web,0.4821458281872007,0
U01842,low,web,0.2209253484021284,1
U01843,mid,mobile,0.7455572300620378,0
U01844,high,mobile,1.0584522441040125,0
U01845,low,mobile,0.4239881720710662,1
U01846,mid,web,0.42593059646851333,0
U01847,mid,mobile,0.454921148474352,1
U01848,mid,web,0.854918133076268,1
U01849,mid,mobile,0.7116234023899308,1
U01850,high,mobile,1.1719849117550079,1
U01851,low,web,0.3016949576370254,1
U01852,mid,web,0.7849150713190373,1
U01853,low,mobile,0.21841797270420038,0
U01854,mid,web,0.38776156213291574,0
U01855,mid,mobile,0.7773380150812192,1
U01856,mid,web,0.49345286539294503,1
U01857,mid,web,0.7614974468045896,1
U01858,low,mobile,-0.07596983526244944,1
U01859,mid,web,0.549099789318677,1
U01860,mid,web,0.4910858536210176,1
U01861,mid,mobile,0.47986067444613256,1
U01862,mid,web,0.4462908420417178,1
U01863,mid,web,0.381868005126143,1
U01864,mid,web,0.41092346412803693,0
U01865,high,mobile,1.2342227797062542,1
U01866,low,mobile,0.10309028297631484,0
U01867,mid,web,0.2917854006997211,1
U01868,high,web,1.119340937415875,1
U01869,low,web,0.30302405317114994,0
U01870,mid,web,0.7280604735331472,1
U01871,low,mobile,0.059905841013684166,0
U01872,mid,web,0.6433923647229048,1
U01873,mid,web,0.45618290422230756,1
U01874,mid,web,0.6332897687896456,0
U01875,mid,mobile,0.42114339562358954,1
U01876,low,web,-0.20305250593669158,1
U01877,mid,mobile,0.720470567778504,1
U01878,mid,mobile,0.9340560841575498,0
U01879,low,web,0.18437328470470987,0
U01880,mid,web,0.5683957542506318,0
U01881,high,web,1.1654133774320141,1
U01882,low,web,0.22343067861506205,1
U01883,mid,mobile,0.924957007979959,0
U01884,high,mobile,0.9352015810539779,1
U01885,high,mobile,1.4682231223362572,0
U01886,high,mobile,1.2391864128887937,1
U01887,mid,mobile,0.28723706173561503,0
U01888,high,mobile,1.1834817076509678,1
U01889,mid,mobile,0.4308454410548211,1
U01890,high,web,1.2980737198803765,0
U01891,low,web,-0.03800656703985553,1
U01892,low,web,0.2957841338181125,0
U01893,low,mobile,0.1164429187969154,0
U01894,mid,web,0.6786281806294848,1
U01895,mid,web,0.5623554957416139,0
U01896,mid,mobile,0.5333750468232719,0
U01897,low,mobile,0.2582097830879021,1
U01898,low,web,-0.21528093283678376,1
U01899,mid,mobile,0.6458912948889325,1
U01900,mid,web,0.4615691856614265,1
U01901,low,mobile,0.2927453972982872,0
U01902,high,web,1.1794572106650203,1
U01903,low,web,0.7337481865249578,0
U01904,high,web,0.8627046587619714,0
U01905,high,web,1.280463078271323,1
U01906,mid,mobile,0.24466224644753734,0
U01907,mid,web,0.2008184827760413,0
U01908,mid,mobile,0.7875997890106826,0
U01909,low,web,0.21153445680994665,0
U01910,high,web,1.3169655274119225,1
U01911,mid,mobile,0.7383728044674128,0
U01912,low,mobile,-0.39696895740033655,0
U01913,low,web,-0.2982438628200358,1
U01914,low,mobile,-0.25756332081059186,0
U01915,mid,mobile,0.49036817503125935,1
U01916,high,web,1.133547568742585,1
U01917,mid,web,0.6757753824040348,0
U01918,mid,web,0.6572389885108634,1
U01919,mid,mobile,0.6635189781663353,1
U01920,mid,mobile,0.7045759333835209,0
U01921,low,web,0.10706384287751139,1
U01922,mid,web,0.4983758015168626,1
U01923,mid,web,0.646309365055664,0
U01924,mid,web,0.9790767250953335,1
U01925,mid,mobile,0.401263016031467,1
U01926,mid,web,0.8742134781537324,0
U01927,high,mobile,1.562253536311824,1
U01928,mid,mobile,0.8874518160872152,1
U01929,mid,web,0.6497444520638039,1
U01930,mid,web,0.23060076456187456,1
U01931,mid,web,0.7197668345312138,1
U01932,mid,web,0.6453746036025474,0
U01933,mid,web,0.6333470339266718,1
U01934,low,web,-0.6829762046860453,0
U01935,low,mobile,-0.2770933468329617,0
U01936,high,web,1.1074834371886846,1
U01937,low,mobile,0.13807509313682984,0
U01938,mid,web,1.2359728977647029,1
U01939,high,mobile,0.8579063900853449,0
U01940,mid,web,0.33290862992802545,1
U01941,mid,web,0.8741489014949956,1
U01942,mid,web,0.22830241245180397,0
U01943,high,web,0.8436535001797799,0
U01944,mid,web,0.8264631885094691,0
U01945,mid,web,0.7041441797403477,0
U01946,low,mobile,-0.2752648584053786,0
U01947,high,web,1.277627384661636,1
U01948,low,web,0.38712382464508777,0
U01949,mid,web,0.43043369045563235,1
U01950,high,mobile,0.5182575847056617,0
U01951,low,web,-0.04892581885335148,1
U01952,low,web,0.13312984645701445,0
U01953,low,web,0.07375382342352992,0
U01954,mid,mobile,0.7170278914922152,0
U01955,high,mobile,1.7076966458855904,0
U01956,mid,web,0.6341254167238163,1
U01957,mid,mobile,0.5443364880576678,0
U01958,low,web,-0.029450000674492605,0
U01959,high,mobile,1.307198560985045,0
U01960,mid,web,0.8749497366461308,0
U01961,low,mobile,-0.010631616384708054,0
U01962,low,web,0.19800759951438077,0
U01963,high,web,1.2410711364502915,1
U01964,high,web,1.1059982561969304,0
U01965,low,mobile,0.3794586001374306,0
U01966,high,mobile,1.0076869217756341,1
U01967,mid,web,0.39779346265934884,0
U01968,mid,mobile,0.7144790216058704,0
U01969,mid,web,0.517378009440657,0
U01970,mid,mobile,0.687692724955332,1
U01971,high,mobile,0.93414025541564,0
U01972,high,web,0.8219255504582482,0
U01973,mid,mobile,1.1056712950417902,1
U01974,low,web,-0.17735525760981033,1
U01975,low,web,-0.10282408369668727,1
U01976,mid,mobile,0.7852753495666492,1
U01977,high,mobile,0.9146613157404441,1
U01978,high,mobile,1.197741830607834,1
U01979,mid,mobile,0.7465421885538712,0
U01980,mid,web,0.7139415763045395,1
U01981,mid,mobile,0.8146018571923314,0
U01982,high,mobile,1.0317079693810705,1
U01983,low,mobile,0.09466339523236007,1
U01984,mid,mobile,0.8398340937354413,1
U01985,low,web,0.22065887486394395,0
U01986,high,web,1.1425057735888327,1
U01987,low,mobile,0.604452342901473,1
U01988,low,mobile,0.1443803063792628,1
U01989,mid,web,0.8221125480585536,0
U01990,high,mobile,1.4562461127525144,1
U01991,low,mobile,0.009452216486254716,1
U01992,high,mobile,1.3565036361344796,0
U01993,low,web,0.5937227713393396,0
U01994,low,web,0.30717785153224375,0
U01995,mid,web,0.5497578850253069,1
U01996,low,mobile,0.04582668648601989,0
U01997,mid,web,0.6867538244428903,0
U01998,mid,web,0.5344217874737575,0
U01999,low,web,0.05946637333902056,1
U02000,mid,web,0.5520572442938396,0
U02001,mid,web,0.743326213294631,1
U02002,low,web,0.1508411311739276,1
U02003,high,web,1.3056037359389046,1
U02004,low,mobile,0.1344384230692824,0
U02005,mid,web,0.5515006415843933,0
U02006,mid,mobile,0.3591266102931912,0
U02007,high,web,1.179342316992289,0
U02008,low,web,0.1430077841951171,0
U02009,high,mobile,1.1511754456494763,0
U02010,mid,web,0.36773795905548073,1
U02011,low,web,0.1613387371431041,1
U02012,mid,web,0.3032866627896793,1
U02013,low,web,0.40615733939995113,1
U02014,mid,mobile,0.42228307504860746,0
U02015,high,mobile,0.7453644739757749,1
U02016,low,web,-0.05398266518545433,0
U02017,mid,mobile,0.6259564644923686,0
U02018,mid,web,0.3103284324059238,0
U02019,low,web,-0.25067266935077237,0
U02020,low,web,0.5769089926105065,1
U02021,mid,web,0.5830020398126502,0
U02022,mid,mobile,0.687503542673423,1
U02023,low,web,0.08736074103634023,1
U02024,low,web,0.001250682175456333,1
U02025,mid,mobile,0.31958080079144696,1
U02026,high,web,1.1586801478865005,0
U02027,mid,web,0.7136622617931758,0
U02028,mid,mobile,0.6361919914842263,1
U02029,mid,web,0.7844495882343875,1
U02030,high,web,1.0067629255855124,1
U02031,high,web,1.5226881920450717,1
U02032,mid,mobile,0.6450233454076805,1
U02033,low,web,0.25168329435293163,0
U02034,mid,mobile,0.3993041180991832,0
U02035,mid,web,0.6821942218060023,1
U02036,high,web,1.3526677695063198,0
U02037,high,mobile,1.0041243991621416,1
U02038,mid,web,0.8128940921638357,0
U02039,low,mobile,-0.32702192635333127,1
U02040,mid,web,0.7227171032022751,1
U02041,low,web,0.12225306341975567,1
U02042,mid,web,0.1595486462042887,0
U02043,mid,web,0.8879886278201323,0
U02044,mid,web,0.4728394886904738,0
U02045,low,mobile,-0.10181095136485405,0
U02046,mid,mobile,0.587623352974521,1
U02047,mid,mobile,0.7553131103423151,0
U02048,high,web,1.09327315016813,1
U02049,high,web,1.05349918893521,1
U02050,high,web,1.5978719117163223,1
U02051,mid,web,0.7242314044966224,0
U02052,high,web,0.9896144356040353,1
U02053,mid,web,0.49585364172034324,1
U02054,low,web,0.22475565017943605,0
U02055,high,web,1.328798535706247,0
U02056,mid,web,0.4073335859060911,1
U02057,mid,web,0.7590919749740807,0
U02058,high,web,0.6814566969195462,1
U02059,mid,web,1.0103625511877916,1
U02060,mid,mobile,0.159430123498074,1
U02061,low,web,-0.16825003852458856,0
U02062,high,web,1.3422927303135095,1
U02063,low,mobile,0.1547048427617001,1
U02064,high,web,1.0962309373437644,1
U02065,high,web,1.3982133381663,1
U02066,low,mobile,0.08897871572305074,1
U02067,low,web,-0.03998394859038801,1
U02068,mid,mobile,0.634922369500241,1
U02069,mid,web,0.8610020977692849,0
U02070,high,mobile,1.1571510913258178,1
U02071,high,mobile,1.2877633046723393,1
U02072,low,web,-0.18203668427301675,1
U02073,high,web,1.599693174949186,1
U02074,high,mobile,1.1471268612973198,0
U02075,high,mobile,1.3563480456095633,1
U02076,mid,mobile,0.6819999946651392,0
U02077,low,web,0.14251138214015893,1
U02078,high,mobile,1.3472112267476748,1
U02079,mid,mobile,0.18307884946918668,1
U02080,low,mobile,0.5186711666853487,0
U02081,low,mobile,0.08926472926081379,1
U02082,low,mobile,-0.02864970982103715,0
U02083,mid,mobile,0.8574184519893824,0
U02084,mid,web,0.4716735121723967,1
U02085,mid,web,0.5591281126927433,0
U02086,low,web,-0.31521671895052084,0
U02087,high,mobile,1.397667548242304,1
U02088,high,mobile,1.2145146161182037,0
U02089,mid,mobile,0.7093919030032076,1
U02090,mid,web,0.5866422642342378,1
U02091,low,web,-0.36177239648007575,1
U02092,high,mobile,1.542220312072574,1
U02093,mid,web,0.6680556775075908,0
U02094,low,web,-0.551841382267121,0
U02095,mid,web,0.7691350736906645,0
U02096,mid,web,0.8019371477037643,1
U02097,low,mobile,0.11649362577650087,0
U02098,mid,web,0.565679880324986,1
U02099,low,mobile,0.04477919836228535,0
U02100,low,mobile,0.31210161224070954,0
U02101,mid,web,0.4028366368200186,0
U02102,low,web,0.47261040352513106,1
U02103,mid,mobile,0.5613678646122743,1
U02104,high,mobile,1.4821525708624408,1
U02105,mid,web,0.47572467839049776,1
U02106,mid,mobile,0.47489906962084794,1
U02107,low,mobile,0.15216647474099573,1
U02108,high,web,1.1983264744562219,0
U02109,mid,web,0.4613173337665295,0
U02110,low,mobile,0.10512714100408359,1
U02111,high,mobile,1.140418337142938,1
U02112,high,mobile,1.067429555572659,1
U02113,high,mobile,1.3729170391055312,1
U02114,high,mobile,1.168692284456981,1
U02115,low,web,-0.22916035716450253,1
U02116,low,web,0.38395746221253246,0
U02117,high,web,1.445306949121319,0
U02118,mid,mobile,0.42938200055296843,1
U02119,mid,web,0.6482279384000044,0
U02120,low,web,0.3518247668395281,0
U02121,mid,web,0.7853120138434116,0
U02122,high,mobile,0.9771220693898569,0
U02123,mid,web,0.695423907575894,0
U02124,low,web,0.11288864083123981,0
U02125,high,web,1.4262773523916619,1
U02126,high,web,1.2746880706431138,1
U02127,high,mobile,1.8203771607489727,1
U02128,mid,web,0.7487214000199367,1
U02129,low,mobile,-0.43890171964588764,1
U02130,low,mobile,0.2556102616898663,1
U02131,high,web,0.9438625497317865,0
U02132,mid,mobile,0.6148487269384045,1
U02133,mid,web,0.897230129172099,0
U02134,mid,mobile,0.37095440582265543,1
